left,pron,right,candidates,selected,input_prompt,predicted,correct_sent,correct,number of shots
"The sack of potatoes had been placed below the bag of flour, so",it,had to be moved first.,"The sack of potatoes,The bag of flour",1,"How does the sentence end?

Jimbo attacked Bobbert because

OPTIONS: 
- Jimbo
- Bobbert
Output: Jimbo could not control his rage.

How does the sentence end?

Alexandra told Kelly not to get a tattoo because

OPTIONS: 
- Alexandra
- Kelly
Output: Alexandra raised her conservatively.

How does the sentence end?

The separatists launched a surprise attack against the empire so

OPTIONS: 
- The separatists
- the empire
Output: the empire could be caught off guard.

How does the sentence end?

The listener did not complain about the singer because

OPTIONS: 
- The listener
- the singer
Output: The listener was tone deaf.

How does the sentence end ?

The sack of potatoes had been placed below the bag of flour, so

OPTIONS: 
- The sack of potatoes had to be moved first.
- The bag of flour had to be moved first.
Thought: Use similar thought as before.
Output: ",the bag of flour had to be moved first,the bag of flour had to be moved first,True,4
Pete envies Martin although,he,is very successful.,"Pete,Martin",0,"How does the sentence end?

John thanked Bill because

OPTIONS: 
- John
- Bill
Output: John had needed help.

How does the sentence end?

Sally kicked Mary and

OPTIONS: 
- Sally
- Mary
Output: Sally apologized.

How does the sentence end?

Chelsea hate Manchester United because

OPTIONS: 
- Chelsea
- Manchester United
Output: Manchester United are too cocky.

How does the sentence end?

The AirForce is more appealing than the Army, but

OPTIONS: 
- The AirForce
- the Army
Output: the Army are just as important.

How does the sentence end ?

Pete envies Martin although

OPTIONS: 
- Pete is very successful.
- Martin is very successful.
Thought: Use similar thought as before.
Output: ",martin is very successful thought use similar thought as before,pete is very successful,False,4
Pete envies Martin because,he,is very successful.,"Pete,Martin",1,"How does the sentence end?

The painting was at the museum because

OPTIONS: 
- The painting
- the museum
Output: the museum was having a display.

How does the sentence end?

David hit Bill and

OPTIONS: 
- David
- Bill
Output: Bill cried.

How does the sentence end?

Lions love gazelles because

OPTIONS: 
- Lions
- gazelles
Output: Lions eat them.

How does the sentence end?

The model frowned at her manager because

OPTIONS: 
- The model
- her manager
Output: The model was sad.

How does the sentence end ?

Pete envies Martin because

OPTIONS: 
- Pete is very successful.
- Martin is very successful.
Thought: Use similar thought as before.
Output: ",martin is very successful,martin is very successful,True,4
"The older students were bullying the younger ones, so we punished",them,.,"The older students,The younger students",0,"How does the sentence end?

The citizens rebelled against the government because

OPTIONS: 
- The citizens
- the government
Output: The citizens were being repressed.

How does the sentence end?

The judge was fond of the contestant so

OPTIONS: 
- The judge
- the contestant
Output: the contestant received the gold medal.

How does the sentence end?

John tricked Bill because

OPTIONS: 
- John
- Bill
Output: John was mischievous.

How does the sentence end?

Hybrid cars produce less pollution than diesel trucks because

OPTIONS: 
- Hybrid cars
- diesel trucks
Output: Hybrid cars use less gas and more electricity.

How does the sentence end ?

The older students were bullying the younger ones, so we punished

OPTIONS: 
- The older students .
- The younger students .
Thought: Use similar thought as before.
Output: ",the younger students,the older students,False,4
"The older students were bullying the younger ones, so we rescued",them,.,"The older students,The younger students",1,"How does the sentence end?

The doctor told Susan that

OPTIONS: 
- The doctor
- Susan
Output: Susan had cancer.

How does the sentence end?

John flicked Bill because

OPTIONS: 
- John
- Bill
Output: John saw a fly on his shirt.

How does the sentence end?

The cow ran into the fence and

OPTIONS: 
- The cow
- the fence
Output: The cow got hurt.

How does the sentence end?

Sally gave Kelly a doll because

OPTIONS: 
- Sally
- Kelly
Output: Kelly loved dolls.

How does the sentence end ?

The older students were bullying the younger ones, so we rescued

OPTIONS: 
- The older students .
- The younger students .
Thought: Use similar thought as before.
Output: ",the younger students,the younger students,True,4
I poured water from the bottle into the cup until,it,was empty.,"the bottle,the cup",0,"How does the sentence end?

The coach told the captain that

OPTIONS: 
- The coach
- the captain
Output: the captain was fired.

How does the sentence end?

The police officer shot the protester because

OPTIONS: 
- The police officer
- the protester
Output: The police officer lost composure.

How does the sentence end?

The knife cut through the fence because

OPTIONS: 
- The knife
- the fence
Output: the fence was rusty.

How does the sentence end?

Hill joined Obama because Bill trusted

OPTIONS: 
- Hill
- Obama
Output: Obama .

How does the sentence end ?

I poured water from the bottle into the cup until

OPTIONS: 
- the bottle was empty.
- the cup was empty.
Thought: Use similar thought as before.
Output: ",the bottle was empty,the bottle was empty,True,4
I poured water from the bottle into the cup until,it,was full.,"the bottle,the cup",1,"How does the sentence end?

The bird perched on the limb and

OPTIONS: 
- The bird
- the limb
Output: The bird sang.

How does the sentence end?

Mary stabbed Jennifer, so John took

OPTIONS: 
- Mary
- Jennifer
Output: Jennifer to the hospital.

How does the sentence end?

Gartok defeated Grognak because

OPTIONS: 
- Gartok
- Grognak
Output: Gartok was the stronger man.

How does the sentence end?

The glass told the toaster that

OPTIONS: 
- The glass
- the toaster
Output: The glass liked chocolate.

How does the sentence end ?

I poured water from the bottle into the cup until

OPTIONS: 
- the bottle was full.
- the cup was full.
Thought: Use similar thought as before.
Output: ",the cup was full,the cup was full,True,4
Susan knows all about Ann's personal problems because,she,is nosy.,"Susan,Ann",0,"How does the sentence end?

The coach criticized the player because

OPTIONS: 
- The coach
- the player
Output: The coach explicitly told everyone not to break the team's formation.

How does the sentence end?

Derrick begged his boss for a raise but

OPTIONS: 
- Derrick
- his boss
Output: his boss did not give one.

How does the sentence end?

The teacher told the student that

OPTIONS: 
- The teacher
- the student
Output: the student needed to practice.

How does the sentence end?

Johnson wanted to make friendship with David, because

OPTIONS: 
- Johnson
- David
Output: Johnson wanted help.

How does the sentence end ?

Susan knows all about Ann's personal problems because

OPTIONS: 
- Susan is nosy.
- Ann is nosy.
Thought: Use similar thought as before.
Output: ",susan is nosy,susan is nosy,True,4
Susan knows all about Ann's personal problems because,she,is indiscreet.,"Susan,Ann",1,"How does the sentence end?

Jimbo attacked Bobbert because

OPTIONS: 
- Jimbo
- Bobbert
Output: Jimbo could not control his rage.

How does the sentence end?

The boy tried to address his friend, but

OPTIONS: 
- The boy
- his friend
Output: his friend could not hear.

How does the sentence end?

The space marines killed the aliens because

OPTIONS: 
- The space marines
- the aliens
Output: The space marines were ordered to.

How does the sentence end?

The judge was fond of the contestant so

OPTIONS: 
- The judge
- the contestant
Output: the contestant received the gold medal.

How does the sentence end ?

Susan knows all about Ann's personal problems because

OPTIONS: 
- Susan is indiscreet.
- Ann is indiscreet.
Thought: Use similar thought as before.
Output: ",susan is indiscreet,ann is indiscreet,False,4
Sid explained his theory to Mark but,he,couldn't convince him.,"Sid,Mark",0,"How does the sentence end?

The bus driver yelled at a kid after

OPTIONS: 
- The bus driver
- a kid
Output: The bus driver drove her vehicle.

How does the sentence end?

Derrick begged his boss for a raise but

OPTIONS: 
- Derrick
- his boss
Output: Derrick did not get one.

How does the sentence end?

Fred drove to Mack's tire shop, and

OPTIONS: 
- Fred
- Mack
Output: Fred bought a tire.

How does the sentence end?

John wanted to vote for Doe, but

OPTIONS: 
- John
- Doe
Output: Doe did not seem like the right candidate.

How does the sentence end ?

Sid explained his theory to Mark but

OPTIONS: 
- Sid couldn't convince him.
- Mark couldn't convince him.
Thought: Use similar thought as before.
Output: ",mark couldnt convince him,sid couldnt convince him,False,4
Sid explained his theory to Mark but,he,couldn't understand him.,"Sid,Mark",1,"How does the sentence end?

The manager fired the intern because

OPTIONS: 
- The manager
- the intern
Output: the intern was too rebellious.

How does the sentence end?

A dog chewed a bone and

OPTIONS: 
- A dog
- a bone
Output: A dog barked.

How does the sentence end?

Hybrid cars produce less pollution than diesel trucks because

OPTIONS: 
- Hybrid cars
- diesel trucks
Output: diesel trucks use pure gasoline.

How does the sentence end?

Morpheous believed Neo was ""the one"", because

OPTIONS: 
- Morpheous
- Neo
Output: Neo had the potential to be ""the one"".

How does the sentence end ?

Sid explained his theory to Mark but

OPTIONS: 
- Sid couldn't understand him.
- Mark couldn't understand him.
Thought: Use similar thought as before.
Output: ",mark couldnt understand him,mark couldnt understand him,True,4
"Susan knew that Ann's son had been in a car accident, so",she,told her about it.,"Susan,Ann",0,"How does the sentence end?

The mother punishes the daughter because

OPTIONS: 
- The mother
- the daughter
Output: the daughter was disobedient.

How does the sentence end?

John bored Bill because

OPTIONS: 
- John
- Bill
Output: John was boring.

How does the sentence end?

The students read the books because

OPTIONS: 
- The students
- the books
Output: The students were learning.

How does the sentence end?

The poor steal from the rich because

OPTIONS: 
- The poor
- the rich
Output: The poor need more money.

How does the sentence end ?

Susan knew that Ann's son had been in a car accident, so

OPTIONS: 
- Susan told her about it.
- Ann told her about it.
Thought: Use similar thought as before.
Output: ",susan told her about it,susan told her about it,True,4
